district,Accepted Date,Successfully Completed Date,Diversion Case Type
21,2023-08-09,2023-08-29,Juvenile
21,2023-05-31,2023-08-29,Juvenile
21,2023-05-31,2023-08-29,Juvenile
21,2023-08-03,2023-08-30,Juvenile
21,2023-08-03,2023-08-30,Juvenile
21,2023-05-01,2023-08-31,Juvenile
21,2023-06-20,2023-08-31,Juvenile
21,2023-05-01,2023-08-31,Juvenile
21,2023-06-20,2023-08-31,Juvenile
21,2023-03-09,2023-09-01,Juvenile
21,2023-03-01,2023-09-01,Juvenile
21,2023-03-09,2023-09-01,Juvenile
21,2023-03-01,2023-09-01,Juvenile
21,2023-07-26,2023-09-05,Juvenile
21,2023-05-16,2023-09-05,Juvenile
21,2023-08-07,2023-09-05,Juvenile
21,2023-05-16,2023-09-05,Juvenile
21,2023-07-26,2023-09-05,Juvenile
21,2023-08-07,2023-09-05,Juvenile
21,2022-11-15,2023-09-05,Juvenile
21,2023-07-05,2023-09-06,Juvenile
21,2023-07-05,2023-09-06,Juvenile
21,2023-06-09,2023-09-07,Juvenile
21,2023-06-21,2023-09-07,Juvenile
21,2023-05-19,2023-09-07,Juvenile
21,2023-06-09,2023-09-07,Juvenile
21,2023-06-21,2023-09-07,Juvenile
21,2023-05-19,2023-09-07,Juvenile
21,2023-05-11,2023-09-08,Juvenile
21,2023-06-21,2023-09-08,Juvenile
21,2023-05-11,2023-09-08,Juvenile
21,2023-06-21,2023-09-08,Juvenile
21,2023-09-12,2023-09-12,Juvenile
21,2023-04-25,2023-09-12,Juvenile
21,2023-04-26,2023-09-12,Juvenile
21,2023-09-12,2023-09-12,Juvenile
21,2023-04-26,2023-09-12,Juvenile
21,2023-04-25,2023-09-12,Juvenile
21,2023-05-10,2023-09-13,Juvenile
21,2023-05-10,2023-09-13,Juvenile
21,2023-02-03,2023-09-13,Juvenile
21,2023-02-03,2023-09-13,Juvenile
21,2023-06-06,2023-09-14,Juvenile
21,2023-04-25,2023-09-14,Juvenile
21,2023-07-10,2023-09-14,Juvenile
21,2023-06-06,2023-09-14,Juvenile
21,2023-04-25,2023-09-14,Juvenile
21,2023-07-10,2023-09-14,Juvenile
21,2023-03-15,2023-09-15,Juvenile
21,2023-03-15,2023-09-15,Juvenile
21,2023-04-06,2023-09-18,Juvenile
21,2023-06-22,2023-09-18,Juvenile
21,2023-05-02,2023-09-18,Juvenile
21,2023-05-02,2023-09-18,Juvenile
21,2023-06-13,2023-09-18,Juvenile
21,2023-06-20,2023-09-18,Juvenile
21,2023-06-22,2023-09-18,Juvenile
21,2023-06-20,2023-09-18,Juvenile
21,2023-06-13,2023-09-18,Juvenile
21,2023-06-22,2023-09-18,Juvenile
21,2023-04-06,2023-09-18,Juvenile
21,2023-06-22,2023-09-18,Juvenile
21,2023-08-01,2023-09-20,Juvenile
21,2023-08-01,2023-09-20,Juvenile
21,2023-07-25,2023-09-21,Juvenile
21,2023-06-14,2023-09-21,Juvenile
21,2023-07-25,2023-09-21,Juvenile
21,2023-06-14,2023-09-21,Juvenile
21,2023-06-23,2023-09-22,Juvenile
21,2023-06-23,2023-09-22,Juvenile
21,2023-06-15,2023-09-26,Juvenile
21,2023-05-02,2023-09-26,Juvenile
21,2023-06-15,2023-09-26,Juvenile
21,2023-05-02,2023-09-26,Juvenile
21,2023-05-18,2023-09-28,Juvenile
21,2023-05-18,2023-09-28,Juvenile
21,2023-08-09,2023-09-29,Juvenile
21,2023-07-07,2023-09-29,Juvenile
21,2023-07-07,2023-09-29,Juvenile
21,2023-08-09,2023-09-29,Juvenile
21,2023-08-21,2023-10-03,Juvenile
21,2023-08-21,2023-10-03,Juvenile
21,2023-08-22,2023-10-05,Juvenile
21,2023-08-22,2023-10-05,Juvenile
21,2020-08-12,2023-10-09,Juvenile
21,2023-07-18,2023-10-09,Juvenile
21,2023-07-18,2023-10-09,Juvenile
21,2023-06-16,2023-10-12,Juvenile
21,2023-06-16,2023-10-12,Juvenile
21,2023-06-12,2023-10-13,Juvenile
21,2023-06-12,2023-10-13,Juvenile
21,2023-07-17,2023-10-18,Juvenile
21,2023-07-17,2023-10-18,Juvenile
21,2023-10-19,2023-10-19,Juvenile
21,2023-10-19,2023-10-19,Juvenile
21,2023-08-25,2023-10-25,Juvenile
21,2023-08-25,2023-10-25,Juvenile
21,2023-09-08,2023-10-26,Juvenile
21,2023-08-28,2023-10-26,Juvenile
21,2023-09-08,2023-10-26,Juvenile
21,2023-08-28,2023-10-26,Juvenile
21,2023-08-10,2023-10-30,Juvenile
21,2023-08-10,2023-10-30,Juvenile
21,2023-09-01,2023-11-01,Juvenile
21,2023-09-01,2023-11-01,Juvenile
21,2023-10-09,2023-11-02,Juvenile
21,2023-06-05,2023-11-02,Juvenile
21,2023-10-09,2023-11-02,Juvenile
21,2023-06-05,2023-11-02,Juvenile
21,2023-09-01,2023-11-03,Juvenile
21,2023-09-01,2023-11-03,Juvenile
21,2023-08-29,2023-11-07,Juvenile
21,2023-08-29,2023-11-07,Juvenile
21,2023-09-20,2023-11-09,Juvenile
21,2023-08-31,2023-11-09,Juvenile
21,2023-05-10,2023-11-09,Juvenile
21,2023-05-10,2023-11-09,Juvenile
21,2023-09-20,2023-11-09,Juvenile
21,2023-08-31,2023-11-09,Juvenile
21,2023-05-09,2023-11-09,Juvenile
21,2023-05-09,2023-11-09,Juvenile
21,2023-07-26,2023-11-14,Juvenile
21,2023-07-26,2023-11-14,Juvenile
21,2023-05-09,2023-11-15,Juvenile
21,2023-05-09,2023-11-15,Juvenile
21,2023-07-27,2023-11-17,Juvenile
21,2023-07-21,2023-11-17,Juvenile
21,2023-05-11,2023-11-17,Juvenile
21,2023-07-27,2023-11-17,Juvenile
21,2023-07-21,2023-11-17,Juvenile
21,2023-05-11,2023-11-17,Juvenile
21,2023-08-28,2023-11-20,Juvenile
21,2023-08-28,2023-11-20,Juvenile
21,2023-05-31,2023-11-27,Juvenile
21,2023-05-31,2023-11-27,Juvenile
21,2023-09-01,2023-11-29,Juvenile
21,2023-09-01,2023-11-29,Juvenile
21,2023-05-01,2023-12-01,Juvenile
21,2023-05-01,2023-12-01,Juvenile
21,2023-09-12,2023-12-12,Juvenile
21,2023-09-12,2023-12-12,Juvenile
21,2023-08-23,2023-12-13,Juvenile
21,2023-09-19,2023-12-13,Juvenile
21,2023-09-19,2023-12-13,Juvenile
21,2023-08-23,2023-12-13,Juvenile
21,2023-09-15,2023-12-13,Juvenile
21,2023-09-25,2023-12-13,Juvenile
21,2023-09-25,2023-12-13,Juvenile
21,2023-09-15,2023-12-13,Juvenile
21,2023-07-17,2023-12-18,Juvenile
21,2023-07-17,2023-12-18,Juvenile
21,2023-09-19,2023-12-28,Juvenile
21,2023-12-28,2023-12-28,Juvenile
21,2023-12-28,2023-12-28,Juvenile
21,2023-09-19,2023-12-28,Juvenile
21,2023-12-29,2024-01-02,Juvenile
21,2023-12-29,2024-01-02,Juvenile
21,2023-09-27,2024-01-04,Juvenile
21,2023-10-31,2024-01-04,Juvenile
21,2023-10-31,2024-01-04,Juvenile
21,2023-09-27,2024-01-04,Juvenile
